cui,nombre_proyecto,sector_code
2618786,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.) Y ZANJA DE INFILTRACION (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRITORIO HÍDRICO PRODUCTIVO PUCARÁ SUROESTE, UBICADO EN LOS DISTRITOS DE LLALLI Y AYAVIRI, PROVINCIA DE MELGAR, Y  DISTRITO DE OCUVIRI, PROVINCIA LAMPA, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2618885,CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN ANEXO DE LANGAICO Y SECTOR DE VISCOLLO DE LA COMUNIDAD DE LARAOS   DISTRITO DE LARAOS DE LA PROVINCIA DE YAUYOS DEL DEPARTAMENTO DE LIMA,AGRICULTURE_AND_IRRIGATION
2619425,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL SISTEMA DE RIEGO DE LAS COMUNIDADES DEL DISTRITO DE COTABAMBAS; DISTRITO RONDOCAN DE LA PROVINCIA ACOMAYO Y  DISTRITO DE SANTO TOMAS, PROVINCIA CHUMBIVILCAS, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2619441,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS  UNIDADES PRODUCTORAS: PRESA PANAPUNKU, CANAL DE RIEGO DE LA COMUNIDAD CAMPESINA DE HUYCHO, CANAL DE RIEGO DEL SECTOR ACCOSCCA Y, CANAL DE RIEGO DE LA COMUNIDAD CAMPESINA DE PILLAHUARA; DISTRITO DE HUARO Y  DISTRITO DE CUSIPATA, PROVINCIA QUISPICANCHI, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2619877,CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LOS SECTORES AGRÍCOLAS DE RUNDO  DE CENTRO POBLADO SANTA CRUZ DE ILA DISTRITO DE PAZOS DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA,AGRICULTURE_AND_IRRIGATION
2622221,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRITORIO HÍDRICO PRODUCTIVO COJATA, UBICADO EN EL DISTRITO DE COJATA DE LA PROVINCIA DE HUANCANE Y  DISTRITO DE HUAYRAPATA, PROVINCIA MOHO, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2622232,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRITORIO HÍDRICO PRODUCTIVO PUTINA, UBICADO EN EL  DISTRITO DE PUTINA, PROVINCIA SAN ANTONIO DE PUTINA, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2622245,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRITORIO HÍDRICO PRODUCTIVO SANTA ROSA, UBICADO EN EL  DISTRITO DE SANTA ROSA, PROVINCIA MELGAR, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2622251,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRITORIO HÍDRICO PRODUCTIVO ASILLO AZANGARO, UBICADO EN DISTRITO DE AZANGARO Y  DISTRITO DE ASILLO, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2623551,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA  DE ANIMALES MENORES  EN EL   DISTRITO DE PROGRESO DE LA PROVINCIA DE GRAU DEL DEPARTAMENTO DE APURIMAC,AGRICULTURE_AND_IRRIGATION
2625375,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.) Y ZANJA DE INFILTRACION (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO AZANGARO OESTE, UBICADO EN EL  DISTRITO DE NUÑOA, PROVINCIA MELGAR, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625387,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO VENTILLA, UBICADO EN EL  DISTRITO DE AYAVIRI, PROVINCIA MELGAR, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625393,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO PUCARA NOROESTE, UBICADO EN EL  DISTRITO DE MACARI, PROVINCIA MELGAR, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625573,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO PUMARIMAYO, UBICADO EN EL  DISTRITO DE CUPI, PROVINCIA MELGAR, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625590,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO AZANGARO MEDIO, UBICADO EN EL  DISTRITO DE SAN JOSE, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625593,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.); EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO AZANGARO NORESTE, UBICADO EN EL  DISTRITO DE CRUCERO, PROVINCIA CARABAYA, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625607,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.) Y ZANJA DE INFILTRACION (EXCLUSIVO PARA N.E.); EN EL(LA) EN LA INFRAESTRUCTURA NATURAL DEL TERRRITORIO HIDRICO PRODUCTIVO HUANCANE SUR, UBICADO EN EL DISTRITO DE INCHUPALLA, PROVINCIA DE HUANCANE Y  DISTRITO DE CHUPA, PROVINCIA AZANGARO, DEPARTAMENTO PUNO",AGRICULTURE_AND_IRRIGATION
2625942,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS: SISTEMA DE RIEGO EN LOS BARRIOS HUAYLLATUYO, ROSASPATA Y PUCA APACHETA; SISTEMA DE RIEGO EN LA COMUNIDAD DE SUNCHUCHUMO; SISTEMA DE RIEGO EN LA COMUNIDAD CAMPESINA DE HERCCA; DISTRITO DE LAYO Y  DISTRITO DE LANGUI, PROVINCIA CANAS, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2625994,RECUPERACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN SISTEMA DE RIEGO CANAL CULPON   DISTRITO DE NUEVA ARICA DE LA PROVINCIA DE CHICLAYO DEL DEPARTAMENTO DE LAMBAYEQUE,AGRICULTURE_AND_IRRIGATION
2629398,MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN EL CULTIVO DE FORESTALES EN EL   DISTRITO DE ANCO-HUALLO DE LA PROVINCIA DE CHINCHEROS DEL DEPARTAMENTO DE APURIMAC,AGRICULTURE_AND_IRRIGATION
2630890,RECUPERACION DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN TERRITORIO HIDRICO PRODUCTIVO DE CENTRO POBLADO DE CHORA Y  DE CENTRO POBLADO LACABAMBA DISTRITO DE LACABAMBA DE LA PROVINCIA DE PALLASCA DEL DEPARTAMENTO DE ANCASH,AGRICULTURE_AND_IRRIGATION
2631090,RECUPERACION DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN EL TERRITORIO HIDRICO PRODUCTIVO  DE CENTRO POBLADO CALZADA DISTRITO DE ALTO PICHIGUA DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO,AGRICULTURE_AND_IRRIGATION
2631102,"RECUPERACION DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN EL TERRITORIO HIDRICO PRODUCTIVO DE CENTRO POBLADO HUACROYUTA, CRUZ PAMPA, PIRHUAYANI Y  DE CENTRO POBLADO MAMANOCCA HUANACUYO DISTRITO DE PALLPATA DE LA PROVINCIA DE ESPINAR DEL DEPARTAMENTO DE CUSCO",AGRICULTURE_AND_IRRIGATION
2631148,"RECUPERACION DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN TERRITORIO HIDRICO PRODUCTIVO, UBICADO EN LAS LOCALIDADES DE HUALLATIRI Y TOTORUMA,   DISTRITO DE DESAGUADERO DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO",AGRICULTURE_AND_IRRIGATION
2631180,"RECUPERACION DEL SERVICIO DE SIEMBRA Y COSECHA DE AGUA EN TERRITORIO HIDRICO PRODUCTIVO, UBICADO EN LA LOCALIDAD DE HUANCARAYLLA,   DISTRITO DE HUANCARAYLLA DE LA PROVINCIA DE VICTOR FAJARDO DEL DEPARTAMENTO DE AYACUCHO",AGRICULTURE_AND_IRRIGATION
2636213,"REPARACION DE BOCATOMA; EN EL(LA) SISTEMA DE RIEGO HUACA LA CRUZ  DISTRITO DE ILLIMO, PROVINCIA LAMBAYEQUE, DEPARTAMENTO LAMBAYEQUE",AGRICULTURE_AND_IRRIGATION
2643338,"RECUPERACION DE LOS SERVICIOS ECOSISTÉMICOS  EN PLANTACIONES FORESTALES COMPETITIVAS EN LAS LOCALIDADES DE SHANAO, MORILLO, SOLO, PUCALLPA,ALTO PUCALPILLO,KONGOMPERA Y SHACAPA DEL   DISTRITO DE SHANAO DE LA PROVINCIA DE LAMAS DEL DEPARTAMENTO DE SAN MARTIN",AGRICULTURE_AND_IRRIGATION
2648051,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS: SISTEMA DE RIEGO DE CRUZPAMPA, CANAL DE RIEGO PATAHUASI - CHUCUNA;  DISTRITO DE LARAOS, PROVINCIA YAUYOS, DEPARTAMENTO LIMA",AGRICULTURE_AND_IRRIGATION
2648664,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL SISTEMA DE RIEGO  PARA LA COMUNIDAD DE MATARA,  DISTRITO DE ANTABAMBA, PROVINCIA ANTABAMBA, DEPARTAMENTO APURIMAC",AGRICULTURE_AND_IRRIGATION
2648668,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL SISTEMA DE RIEGO  PARA LAS COMUNIDADES  DE VITO Y SILCO EN LA SUBCUENCA DEL RIO MOLLEBAMBA,  DISTRITO DE JUAN ESPINOZA MEDRANO, PROVINCIA ANTABAMBA, DEPARTAMENTO APURIMAC",AGRICULTURE_AND_IRRIGATION
2648674,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL SISTEMA DE RIEGO EN EL SECTOR DE PACCERCCA PARA LA COMUNIDAD DE CARAYBAMBA DEL  DISTRITO DE CARAYBAMBA, PROVINCIA AYMARAES, DEPARTAMENTO APURIMAC",AGRICULTURE_AND_IRRIGATION
2648741,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS DEL SISTEMA DE RIEGO EN EL  C.P. SACLLO, DEL SISTEMA DE RIEGO GRUPO DE GESTION EMPRESARIAL SAN BERNARDO, DE LA IRRIGACIÓN HUAMA-LAMAY,  DISTRITO DE LAMAY, PROVINCIA CALCA, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2648743,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL SISTEMA DE RIEGO TTIO,  DISTRITO DE COMBAPATA, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2648747,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL SISTEMA DE RIEGO COMUNIDAD PAUCARPATA, DEL SISTEMA DE RIEGO QUEBRADA SAYOMA-SARACHIMPA-TOTORANI DE LA COMUNIDAD CHUQUICAHUANA,  DISTRITO DE SICUANI, PROVINCIA CANCHIS, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2648777,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DE LA IRRIGACION CURAHUASI-SISTEMA ASMAYACU LUCMOS,  DISTRITO DE CHECCA, PROVINCIA CANAS, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2648816,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DE LA INFRAESTRUCTURA DE CAPTACION Y CONDUCCION CASA BLANCA, SECTOR MACAS,  DISTRITO DE CANTA, PROVINCIA CANTA, DEPARTAMENTO LIMA",AGRICULTURE_AND_IRRIGATION
2648825,"CONSTRUCCION DE CAPTACION DE AGUA; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD
PRODUCTORA CANAL DE RIEGO PAMPA COLORADA; DISTRITO DE PACCHO, PROVINCIA
HUAURA, DEPARTAMENTO LIMA",AGRICULTURE_AND_IRRIGATION
2648860,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DEL CANAL MATRIZ TOMA TICLA - JAMANA - AYLLON - ANTAHUA - ACCHA E INSAHUAYIN DE LA COMUNIDAD CAMPESINA NAVAN,  DISTRITO DE NAVAN, PROVINCIA OYON, DEPARTAMENTO LIMA",AGRICULTURE_AND_IRRIGATION
2648913,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA IRRRIGACIÓN MARAMPAKI,  DISTRITO DE OCONGATE, PROVINCIA QUISPICANCHI, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2648923,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS DEL SISTEMA DE RIEGO EN LA C.C. PULLPURI PUENTE CCOYO-USCAMARCA, DEL SISTEMA DE RIEGO EN LA C.C. HANANSAYA ORCCOMA, DEL SISTEMA DE RIEGO EN LA C.C. ORCCOMA,  DISTRITO DE SANTO TOMAS, PROVINCIA CHUMBIVILCAS, DEPARTAMENTO CUSCO",AGRICULTURE_AND_IRRIGATION
2649034,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA SISTEMA DE RIEGO QATUN YARCCA,  DISTRITO DE SANCOS, PROVINCIA HUANCA SANCOS, DEPARTAMENTO AYACUCHO",AGRICULTURE_AND_IRRIGATION
2649038,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA SISTEMA DE RIEGO DE LOS SECTORES TRANCA, PARHUANCANCHA Y TOYALLI,  DISTRITO DE SANTIAGO DE LUCANAMARCA, PROVINCIA HUANCA SANCOS, DEPARTAMENTO AYACUCHO",AGRICULTURE_AND_IRRIGATION
2649069,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA DE LA INFRAESTRUCTURA DE RIEGO DE LOS CANALES CANLLÁ, AMA, PAJUELO TOMA Y SANTA RITA,  DISTRITO DE LLAMELLIN, PROVINCIA ANTONIO RAYMONDI, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649071,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS DEL SISTEMA DE RIEGO DE SEGLLA JIRKA A HATUN RUMI, RESERVORIO DE MILLPOGPAMPA Y SISTEMA DE RIEGO DEL SECTOR CULLCUSH MACHAY,  DISTRITO DE ANRA, PROVINCIA HUARI, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649102,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS DEL SISTEMA DE RIEGO CANAL ALTO CASTILLO-ALTO MOLLE Y SISTEMA DE RIEGO QUEBRADA GOCHARRAGRA - HUAYO,  DISTRITO DE PAUCAS, PROVINCIA HUARI, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649107,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LAS UNIDADES PRODUCTORAS DEL SISTEMA DE RIEGO EN LA LOCALIDAD DE PARO, SISTEMA DE RIEGO SHEQUE BAJO Y SISTEMA DE RIEGO TECNIFICADO DE ANEXO DE NINAGAGA,  DISTRITO DE CAJAY, PROVINCIA HUARI, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649109,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HÍDRICA PARA LA UNIDAD PRODUCTORA CANAL DE RIEGO DEL CERCO PUNKU-SILLARUMI-VISCASCUCHO-LLINLY,  DISTRITO DE PAUCAS, PROVINCIA HUARI, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649351,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA SISTEMA DE RIEGO TECNIFICADO-GRUPO DE GESTIÓN EMPRESARIAL CERRO QUISPE,  DISTRITO DE CHECRAS, PROVINCIA HUAURA, DEPARTAMENTO LIMA",AGRICULTURE_AND_IRRIGATION
2649463,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDADES PRODUCTORAS: SISTEMA DE RIEGO ESTANQUE CCANAJAYA, SISTEMA DE RIEGO SECTOR LOMA, ALMACENAMIENTO DE AGUA PARA RIEGO EN EL SECTOR HUAYLLAHUAYLLA Y SISTEMA DE RIEGO GGE QUEBRADA VERDE, DISTRITO VILLA OROPESA DE TISCO Y  DISTRITO DE SIBAYO, PROVINCIA CAYLLOMA, DEPARTAMENTO AREQUIPA",AGRICULTURE_AND_IRRIGATION
2649494,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDADES PRODUCTORAS SISTEMA DE RIEGO CANAL AQUENTA,  CANAL DE CONDUCCIÓN SANTA ANA, RESERVORIO DE TALLALLI-COCCHAPATA Y EL CANAL DE HUILCAÑA,  DISTRITO DE CALLALLI, PROVINCIA CAYLLOMA, DEPARTAMENTO AREQUIPA",AGRICULTURE_AND_IRRIGATION
2649516,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA RIEGO TECNIFICADO TULTURI - TAMBONE - PUTACCA - MOYA,  DISTRITO VILCA Y  DISTRITO DE NUEVO OCCORO, PROVINCIA HUANCAVELICA, DEPARTAMENTO HUANCAVELICA",AGRICULTURE_AND_IRRIGATION
2649648,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA SEGUNDA LINEA DEL SIFON VIRU,  DISTRITO DE CALAMARCA, PROVINCIA JULCAN, DEPARTAMENTO LA LIBERTAD",AGRICULTURE_AND_IRRIGATION
2649650,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA CANAL DE TANCAYBAMBA - PALLE,  DISTRITO DE TAYABAMBA, PROVINCIA PATAZ, DEPARTAMENTO LA LIBERTAD",AGRICULTURE_AND_IRRIGATION
2649683,"ADQUISICION DE SECUENCIADOR GENOMICO, CABINA DE SEGURIDAD BIOLOGICA - CAMARA DE BIOSEGURIDAD Y EQUIPAMIENTO DE LABORATORIO; EN EL(LA) DIRECCION DE SANIDAD ANIMAL - UNIDAD DEL CENTRO DE DIAGNOSTICO DE SANIDAD ANIMAL - UCDSA EN EL CENTRO POBLADO LA MOLINA, DISTRITO DE LA MOLINA, PROVINCIA LIMA, DEPARTAMENTO LIMA",AGRICULTURE_AND_IRRIGATION
2649709,"CONSTRUCCION DE CANAL DE CAPTACION; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA CANAL DE IRRIGACION AGUA NEGRA RIQUINTAY,  DISTRITO DE CHONGOS ALTO, PROVINCIA HUANCAYO, DEPARTAMENTO JUNIN",AGRICULTURE_AND_IRRIGATION
2649717,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA  CANALES DE RIEGO  HUALHUAS,  DISTRITO DE HUAYLLAY, PROVINCIA PASCO, DEPARTAMENTO PASCO",AGRICULTURE_AND_IRRIGATION
2649719,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDADES PRODUCTORAS SISTEMA DE RIEGO LATERAL 42 MARGEN IZQUIERDA IRRIGACION SISA, SISTEMA DE RIEGO LATERAL 40 MARGEN IZQUIERDA IRRIGACION SISA,  DISTRITO DE YANAHUANCA, PROVINCIA DANIEL ALCIDES CARRION, DEPARTAMENTO PASCO",AGRICULTURE_AND_IRRIGATION
2649727,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDADES PRODUCTORAS BOCATOMA NASPAS, CANAL DE RIEGO ONGORO,  DISTRITO DE CHOCO, PROVINCIA CASTILLA, DEPARTAMENTO AREQUIPA",AGRICULTURE_AND_IRRIGATION
2649739,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS  UNIDADES PRODUCTORAS; SISTEMA DE RIEGO TECNIFICADO POR GOTEO - GGE LOS CACERES,  GGE PAMPA HUATIAPILLA,  GGE  DIVINO NIÑO B, GGE VIRGEN DEL ROSARIO, GGE DIVINO NIÑO A,  DISTRITO DE ORCOPAMPA, PROVINCIA CASTILLA, DEPARTAMENTO AREQUIPA",AGRICULTURE_AND_IRRIGATION
2649772,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA SISTEMA DE RIEGO  OMAYA BAJA,  DISTRITO DE CAYARANI, PROVINCIA CONDESUYOS, DEPARTAMENTO AREQUIPA",AGRICULTURE_AND_IRRIGATION
2649785,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA IRRIGACIÓN ANDAMARCA-PRESA YANACOCHA,  DISTRITO DE CARMEN SALCEDO, PROVINCIA LUCANAS, DEPARTAMENTO AYACUCHO",AGRICULTURE_AND_IRRIGATION
2649811,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA  INFRAESTRUCTURA DE RIEGO GARBANZO - INGENIO - CONCHUMAYO - EL VALLE, DISTRITO AMBO, PROVINCIA AMBO Y  DISTRITO DE SAN PEDRO DE CHAULAN, PROVINCIA HUANUCO, DEPARTAMENTO HUANUCO",AGRICULTURE_AND_IRRIGATION
2649820,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA SISTEMA DEL CANAL DE RIEGO BELGICA,  DISTRITO DE PARIACOTO, PROVINCIA HUARAZ, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649823,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDADES PRODUCTORAS DEL SISTEMA DE RIEGO CANAL ALLPAQUITA, CANAL DE REGADIO DEL CASERIO DE CANHUAR,  DISTRITO DE QUILLO, PROVINCIA YUNGAY, DEPARTAMENTO ANCASH",AGRICULTURE_AND_IRRIGATION
2649829,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS  UNIDADES PRODUCTORAS: SISTEMA DE RIEGO COPINA CHARLIRAQUE, INFRAESTRUCTURA DE RIEGO DEL C.D. ANIMAS BAJA, SERVICIO RIEGO MEDIANTE  IMPULSION SECTOR CHECA LA PASCANA,  DISTRITO DE CARUMAS, PROVINCIA MARISCAL NIETO, DEPARTAMENTO MOQUEGUA",AGRICULTURE_AND_IRRIGATION
2649831,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA: CANAL DE RIEGO SAN ISIDRO,  DISTRITO DE LLOQUE, PROVINCIA GENERAL SANCHEZ CERRO, DEPARTAMENTO MOQUEGUA",AGRICULTURE_AND_IRRIGATION
2649844,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDAD PRODUCTORAS:  SISTEMA DE RIEGO PALLCCACOCHA, SISTEMA DE RIEGO TOMACUCHO - COMUN PAMPA, SISTEMA DE RIEGO PUCRO CUCHO, CANAL TARAYACU SEGUNDA ETAPA DE SAN SEBASTIAN DE SACRACA, DISTRITO UPAHUACHO Y  DISTRITO DE CORONEL CASTAÑEDA, PROVINCIA PARINACOCHAS, DEPARTAMENTO AYACUCHO",AGRICULTURE_AND_IRRIGATION
2649861,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA: CAPTACION DE AGUA PARA RIEGO EN EL RIO CHICAMA, DISTRITO HUARANCHAL Y  DISTRITO DE USQUIL, PROVINCIA OTUZCO, DEPARTAMENTO LA LIBERTAD",AGRICULTURE_AND_IRRIGATION
2649871,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LA UNIDAD PRODUCTORA: RIEGO PRESURIZADO DE LOS VALLES DE CHACABAMBA, SANTA ROSA Y MIRAFLORES, DISTRITO  Y PROVINCIA CANGALLO,  DISTRITO DE ALCAMENCA, PROVINCIA VICTOR FAJARDO, DEPARTAMENTO AYACUCHO",AGRICULTURE_AND_IRRIGATION
2649875,"CONSTRUCCION DE CAPTACION DE AGUA ; EN EL(LA) RECARGA HIDRICA PARA LAS UNIDADES PRODUCTORAS: RESERVORIO DE AHUAYRO,  SISTEMA DE RIEGO CCACCANTOY - CHACAPATA Y SISTEMA DE RIEGO SEPU SEPU - SIMPE,  DISTRITO DE CONCEPCION, PROVINCIA VILCAS HUAMAN, DEPARTAMENTO AYACUCHO",AGRICULTURE_AND_IRRIGATION
